loan_id,pd_score,risk_decile,credit_decision,scored_at,model_version
LOAN_011737,0.77073723,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_011742,0.8469083,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_011768,0.6081498,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_011769,0.45831665,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_011773,0.85039186,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_011777,0.67300254,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_011781,0.6540641,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_011785,0.38393435,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_011796,0.669096,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_011806,0.8311155,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_011816,0.84192455,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_011829,0.6063016,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_011832,0.7826975,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_011856,0.82912815,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_011859,0.70156854,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_011870,0.74884117,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_011876,0.39091,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_011888,0.73428,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_011891,0.81254727,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_011892,0.88461185,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_011896,0.8752124,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_011898,0.77153015,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_011909,0.4101136,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_011926,0.6381217,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_011927,0.69415087,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_011939,0.72707516,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_011943,0.39673838,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_011951,0.37630978,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_011953,0.8272922,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_011957,0.7363261,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_011958,0.7858025,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_011959,0.45024133,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_011970,0.6726892,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_011974,0.44122905,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_011977,0.8903281,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_011991,0.25029185,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_011995,0.4368588,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012000,0.4176323,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012005,0.3766123,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012010,0.8276606,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012013,0.6056873,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012037,0.5073992,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012038,0.72746223,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012045,0.7666115,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012052,0.7827079,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012069,0.7312967,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012072,0.42446193,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012079,0.59889036,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012095,0.8398452,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012098,0.69829315,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012102,0.7743039,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012116,0.5048151,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012121,0.70609504,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012148,0.5313383,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012170,0.3805437,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012184,0.59127617,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012185,0.52859885,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012189,0.3173245,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012190,0.8073904,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012208,0.30638427,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012211,0.44255048,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012215,0.6902102,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012222,0.33166283,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012223,0.89380914,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012228,0.7316686,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012231,0.31906196,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012235,0.774621,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012281,0.83075875,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012289,0.79977393,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012292,0.74884826,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012303,0.79905295,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012310,0.5241945,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012318,0.72980267,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012321,0.445694,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012329,0.8850176,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012338,0.41761693,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012349,0.24343343,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012352,0.71811485,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012358,0.7552774,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012359,0.6205708,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012378,0.7357641,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012384,0.47729835,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012386,0.296957,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012397,0.82294345,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012400,0.7116455,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012402,0.70576024,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012404,0.7315994,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012415,0.88294363,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012420,0.63909304,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012429,0.8061903,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012432,0.6649358,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012436,0.5034404,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012450,0.76262474,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012453,0.73071474,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012459,0.46374843,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012466,0.8226921,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012479,0.74613154,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012481,0.7646468,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012497,0.8464072,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012498,0.48680103,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012501,0.7761445,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012504,0.73083013,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012505,0.72556114,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012516,0.47928166,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012519,0.7578902,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012530,0.43663132,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012533,0.8522947,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012534,0.7982862,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012537,0.35026884,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012546,0.785995,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012561,0.70592123,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012562,0.29966992,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012565,0.46282506,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012568,0.29699194,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012578,0.6569182,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012590,0.686514,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012623,0.7689248,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012626,0.8410628,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012638,0.53870493,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012659,0.61264503,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012663,0.7953396,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012671,0.77399105,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012701,0.20183362,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012706,0.23474579,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012710,0.47072655,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012716,0.88329446,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012717,0.8002551,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012727,0.73146695,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012739,0.88975024,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012755,0.757653,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012766,0.72413445,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012767,0.7644329,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012781,0.79911953,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012793,0.8774915,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012797,0.8036007,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012816,0.77492535,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012818,0.70009315,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012823,0.28008446,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012825,0.7437148,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012827,0.73432887,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012828,0.88041824,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012831,0.7915344,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012832,0.76798964,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012835,0.8499495,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012842,0.41330448,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012845,0.50945514,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012853,0.4605268,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012857,0.8837636,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012870,0.73931456,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012873,0.37033495,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012882,0.33945608,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012889,0.5647715,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012917,0.29076287,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012923,0.29351145,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012928,0.801123,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012931,0.3582173,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012945,0.5791138,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012947,0.7795365,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012954,0.62273383,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012957,0.81862193,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012973,0.71089154,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012978,0.6810061,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012985,0.4627596,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012989,0.8873257,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_012990,0.8846374,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013010,0.80303824,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013011,0.7510701,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013020,0.4581336,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013021,0.51409054,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013023,0.8294469,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013029,0.3289417,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013040,0.5618305,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013052,0.29085207,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013062,0.88574654,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013063,0.71984196,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013068,0.5180474,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013089,0.29708833,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013090,0.6919528,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013096,0.5311663,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013118,0.70890266,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013126,0.48260337,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013128,0.7323577,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013131,0.71715873,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013139,0.7555207,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013142,0.8573755,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013143,0.7460952,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013144,0.7509869,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013145,0.22887836,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013159,0.32439032,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013172,0.25679418,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013177,0.3156408,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013183,0.421914,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013196,0.5358195,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013200,0.22568619,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013209,0.5871411,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013227,0.81270254,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013233,0.5707657,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013242,0.34221008,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013248,0.82272494,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013261,0.48107916,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013279,0.5069667,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013282,0.654245,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013303,0.3136762,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013312,0.72474945,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013313,0.35445607,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013316,0.72684354,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013318,0.5531659,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013319,0.8596986,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013323,0.8902794,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013324,0.854339,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013329,0.7760015,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013331,0.3830048,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013345,0.8337443,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013348,0.772892,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013357,0.8306726,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013369,0.63240474,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013383,0.40013784,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013385,0.7032103,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013396,0.34093115,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013399,0.8152791,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013416,0.8352868,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013427,0.8445412,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013437,0.79166925,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013447,0.1908451,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013451,0.42165434,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013455,0.4940292,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013466,0.6565206,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013469,0.33362818,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013470,0.8664267,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013474,0.7682627,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013484,0.81924,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013485,0.70452815,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013488,0.6983292,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013492,0.40191033,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013502,0.5063949,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013504,0.45625967,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013515,0.894013,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013517,0.42699826,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013519,0.8474613,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013524,0.7895413,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013536,0.7568413,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013545,0.8796121,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013546,0.4116218,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013555,0.29093358,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013559,0.8874377,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013608,0.7986264,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013613,0.7074001,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013628,0.41303742,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013629,0.3063036,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013631,0.30458692,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013648,0.7790095,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013657,0.7247137,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013664,0.74138945,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013668,0.80396223,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013675,0.7676542,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013678,0.79749376,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013681,0.5100593,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013688,0.8159407,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013699,0.5868347,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013708,0.6407405,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013717,0.4067551,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013719,0.24470747,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013722,0.73187625,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013729,0.9030817,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013746,0.5848292,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013764,0.7931714,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013774,0.8076351,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013775,0.64870936,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013783,0.7836945,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013799,0.37826654,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013803,0.8759588,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013809,0.34279788,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013814,0.80142236,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013818,0.6315654,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013827,0.8323509,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013834,0.8954026,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013835,0.6776521,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013837,0.82050496,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013840,0.22393876,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013841,0.6395134,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013842,0.51909214,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013844,0.26339328,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013846,0.75292253,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013849,0.86904085,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013854,0.8360817,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013868,0.3894216,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013870,0.51342475,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013873,0.69812506,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013878,0.3806053,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013893,0.7463633,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013900,0.42902642,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013908,0.7772084,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013921,0.8503094,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013929,0.79266185,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013935,0.81669116,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013945,0.26555407,1,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013964,0.7965228,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013970,0.39364418,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013971,0.6507991,5,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013980,0.68793386,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013984,0.7835013,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013992,0.40445396,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013993,0.71971476,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_013994,0.5427644,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_014007,0.45698228,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_014009,0.7604118,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_014014,0.54307324,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_014018,0.8420505,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_014025,0.8229335,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_014026,0.3545876,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_014027,0.32962033,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_014030,0.4735645,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_014036,0.73261046,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_014050,0.7309551,6,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_014057,0.32553488,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_014062,0.79452634,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_014083,0.8509412,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_014094,0.7622902,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_014101,0.7989395,8,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_014127,0.83075297,9,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_014132,0.76461715,7,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_014140,0.52622783,4,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_014156,0.46723375,3,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_014157,0.88192713,10,DECLINE,2025-12-24T11:54:53.152877,v1.0
LOAN_014176,0.37025335,2,DECLINE,2025-12-24T11:54:53.152877,v1.0
